reaction_time,label
5.600000000000001,0
-1.1999999999999957,0
-4.1200000000000045,0
2.299999999999997,0
0.6799999999999997,0
-2.1000000000000014,0
2.500000000000007,0
-8.639999999999986,0
7.47999999999999,0
-7.799999999999997,0
1.4399999999999977,0
1.539999999999992,0
-8.5,0
2.859999999999985,0
1.8199999999999932,0
-8.560000000000002,0
2.219999999999999,0
3.180000000000007,0
-5.159999999999997,0
1.1599999999999966,0
3.08,1
3.6000000000000014,1
3.0999999999999943,1
0.0,1
-1.3000000000000043,1
-6.839999999999996,1
10.219999999999999,1
-0.980000000000004,1
3.319999999999993,1
2.6400000000000006,1
3.019999999999996,1
2.880000000000024,1
-1.52,0
1.38,0
-0.28000000000000114,0
1.1399999999999988,0
1.0599999999999987,0
-1.5199999999999996,0
-0.240000000000002,0
1.1200000000000045,0
-2.8800000000000026,0
0.8599999999999994,0
0.9199999999999946,0
-2.3599999999999994,0
2.460000000000001,0
1.2999999999999972,0
-0.6200000000000045,0
1.3599999999999994,0
0.8799999999999955,0
1.959999999999999,1
1.7600000000000016,1
0.6400000000000006,1
2.460000000000001,1
-0.8599999999999994,1
-1.0400000000000063,1
-0.8999999999999986,1
-0.7199999999999989,1
